product,title,rating,content
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Elastic broke immediately on every single mask.,1.0,"The ear elastic on every single mask in this package broke immediately when attempting to put them on. Completely useless product, don't bother ordering."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Don’t buy,1.0,They are not three ply. They are thin and very cheap. A waste of money
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfortable,5.0,Comfortable
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Absolutely love Amazon, always best products",5.0,"Absolutely love Amazon, always best products"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Fit great!,5.0,They fit your face nice & don’t feel gross while wearing them
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",They have an odd smell,2.0,I liked everything about this product except the odd chemical smell.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Many had no strings.,1.0,And the strings broke on others when we put them on. Also the material was itchier than other disposable masks I’ve bought.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Horrible product! Poorly made!!,1.0,These are horribly made! I go through at least 3 of them a day because the elastic breaks away from the mask.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Breathable mask, wire doesn’t hold",3.0,"The mask is breathable and lightweight which I love! However, the nose wire doesn’t bend or stay bent which makes the seal less reliable."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Poor quality,1.0,Nose clip does NOT hold any form around the nose. And the masks are very thin. So thin that I could easily blow out a candle with the mask on. Big fail.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great disposable masks,5.0,Second time to order these. They are super comfortable.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Break just putting it on,1.0,Every mask breaks within mins. Awful for kids
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Cheap, stylish, and they work!",5.0,Everything you need! Lots of disposable masks that are comfy and stylish(unisex)
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Beware! Thin Mask,1.0,The mask is thin.  Do not buy
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Comfortable,5.0,I like the feel of the mask.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Put these masks on carefully or they will snap.,3.0,I have had at least three mask straps snap if I do not put it on carefully...  Mask straps need to be stronger...
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Terrible nose wire,1.0,"The nose wire is terrible and does not tighten across your nose therefore,  when you talk the mask falls down from over your nose. Don’t buy these ones. Waste of money."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Don’t stay snug around the nose,1.0,Seem ok but they don’t fit snugly around the nose at all where the metal piece supposed to fit and fit snugly around nose.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","They doesn’t have enough layer , to thin",1.0,They to thin
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Terrible fit.. not worth the money,1.0,The fit and quality it terrible.. Don’t waist your money
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Too big,1.0,They did not fit well too big with side gaps
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Came with open pack 50pic mask missing,1.0,
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",super thick and not breathable.,4.0,Super thick and not breathable. They are good masks.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Perfect to wear all day.,5.0,"I’m a teacher so I need comfort in my masks. These are light, comfortable & I just toss it at the dad of the day. Perfect!"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Excelente,5.0,Me agrado
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Super thin,3.0,The masks are OK. My problem with them is that they’re very thin I’m not sure it’s protecting much.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Breathable and comfortable,5.0,Very good quality. Breathable and comfortable.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Very cheaply made...,1.0,I bought a pack of 50 and over half of them have torn from one of the ear loops.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Can blow out match.  Do not get no protection,1.0,Is not protective.  Waste of money  missing white on inside for added protection
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good masks,5.0,These masks work well
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Me siento protección 80%,3.0,Me gustó mucho hasta el color para trabajar
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Well made solid black mask. Looks more professional with my work clothes.,5.0,
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",dont buy,2.0,to thin
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good quality,5.0,We use these masks daiky
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Size,2.0,It’s too large
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",These masks are so flimsy and don’t fit well,1.0,The nose wire does nothing and the sides gap so bad you are not protected
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Some have nose wires; others don't,2.0,"Some masks in the pack have nose wires, others don't. That's important to me, so I wouldn't buy from this company again."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Exactly as described,5.0,Good value
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Pungent Chemical Smell,1.0,DONT BUT IT!!! This is the worst mask I have ever used. It is thin and has a very pungent chemical smell. The packaging is not tidy either. ITS A SCAM
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Mascarillas,5.0,Muy buenas
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Product as advertised; good value,5.0,Product as advertised. Speedy delivery. Good value.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Poor nose band.,1.0,The nose band on this mask feels like it's made of plastic so it does not conform tightly to your nose. Worthless when wearing glasses.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smell like gasoline,1.0,
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",You can use with any clothes,5.0,"I like the color, something I am a little bit confused what is the inside and the outside of the mask, I wish they were white in the inside part."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Perfect masks,5.0,These arrived sooo fast! Literally came in under 24hrs
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smells and thin,2.0,SmellAnd thin
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Poor Quality,1.0,"Material is very thin and elastic breaks easily.  I saw one mask that didn't even have the elastic.  Very disappointed,"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",The straps break very easily on these masks.,1.0,The straps break very easily on this mask
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",BEWARE no medical,1.0,It is written on its bag NON MEDICAL which the nice china government make all factories to write on their bags. It is not written anywhere in the description
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good buy!,5.0,Comfortable and breathable.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Muy bueno e util,5.0,Muy bueno
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Mask,5.0,Perfect fit
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",definitely not multi layer,1.0,This mask is sooo thin there is NO WAY that it is multiple layers. Literally feels like a layer of tissue paper over the face.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Love these masks,5.0,I am a high school teacher and I love these masks! My students break their masks constantly and none of them have ever broken these!
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Does the job,5.0,"Good quality. Doesnt break, doesnt irritate my ears."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Just awesome!,5.0,"I love them, they fit perfectly and comfortable enough to wear two at a time."
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask","Poor quality masks, I do not recommend anyone to buy them",1.0,"Poor quality masks, I do not recommend anyone to buy them"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Straps break too easy,1.0,First bag I bought was great.  Second bag is much lower quality.  Ear bands break just putting them on your face
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Too wide across my face,1.0,Too wide. I ordered before and the comfort completely different. Feels like different mask
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Great mask but sometimes break easy,3.0,I like the color and fit but they easily snap. Make sure to pack a couple extras with you.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Funny smells to them,3.0,These masks are a great fit and super comfy! But the smell to them is not as great. And taking that they sit on your nose it’s bad.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",At least half the masks were defective,1.0,At least half of the nose pieces are either missing or sewn into the sides & cannot be slide into place.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Defective straps. Buyer beware!,1.0,"Defective. I put two on my face that had straps just break immediately.  Didn’t even make it out the house. Cheaply made, buyers beware!"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Junky,1.0,Half the masks were missing wire by nose
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Completely worthless,1.0,Straps break the second you try to put the mask on.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Poorly made,1.0,These masks are very thin and they were not made very well. After a couple of hours the wiring on the nose pops out and disconnects from the mask.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Breathable,5.0,"Lightweight, straps stayed in place"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",So cheap,1.0,These disposable masks are so cheap and flimsy. The nose wire fell out within 1 hour of wearing it.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Good Value,5.0,Very pleased with purchase
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",DO NOT BUY THESE!!!,1.0,"The plastics wire is a joke, mine illiterally fell of while in school, luckily I had a spare mask. Do not purchase these. They are trash"
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",will be buying again,5.0,My family like these compared to others. we did not get the weird smell that was mentioned by others. These are for us easier to breathe through.
"100Pcs Disposable Face Masks, Black Face Mask, 3 Ply Disposable Mask",Smells like gasoline,1.0,The mask has a chemical smell when you wear it almost like gasoline. I purchased it and missed the window to return them. Very thin
